id,text,target
89345,nasty bitch,1.0
63928,if brookee baldwin and erin burnett start showing cleavage to their boobies cnn just might,0.0
34887,yeah keep mocking her right into yes vote,1.0
49843,hoping it joke are morons and have no clue how many people carry backup guns their stunt will make them lethal threat in most states do the math on what will happen silly,1.0
25625,typical when it backfires it nothing to see here move along trump supporters these days are doing the same thing all this shit trump is getting called out on it nothing to see here move along lol,1.0
54626,guess all of those old white guys do kinda look alike,1.0
89781,bs made up by lying liberal cheap filthy whore whose lies help to undermine real women who are sexually assaulted but with trashy liberals who cares right as long as the end can justify the means trashy libs tried same thing with judge thomas democrats are sick,1.0
10460,and they have some of the strictest gun control laws in the country as the saying goes if you ban guns only criminals will have them seems to be proving here go get them chicago,1.0
45236,david stop it with your logical connections true journalists like you are not in vogue,1.0
43835,this is the only acceptable way to end sex,0.0
31912,bitch if don message him,1.0
88186,they on their bullshit,1.0
13629,he is so stupid,1.0
37896,you are still on that trump train to nowhere,1.0
26623,so many issues facing australian voters but the single obsession of australian conservatives is bullying transgender children,1.0
20777,trump publicly lusted for his daughter and gop still elected him let stop pretending that morality or decency means jack shit to conservatives,1.0
40350,she is talking about herself dude ignored,1.0
80969,crazy people do not care what they use suppose you leftist who says to bad it was not gun sounds like you re disappointed he did not that way you can scream gun control,1.0
14116,who the loser bitch lol you fuck you,1.0
17439,resists newest tactic against conservatives they have decided to trend disarmthem and advocates attempting to take weapon from people open carrying open carry hopefully has retention on their holster this is likely to result in being fired upon by nd party,0.0
26365,says the little commie thot bet that is more than your hourly rate,1.0
10794,you are seriously so despicable how can you even look you kids in the eye,1.0
22986,barf over the squishy self righteous source that the whole deal with tbc they re young and dumb history major conservatives who ve swallowed the sj bs and like to hand wave ll assume without further evidence prager is lame,1.0
29730,it will be hard to believe any female accusers ever again especially liberals who lie for personal and political gain,1.0
94744,can you share my twtich trying to make that shit work out,1.0
59858,chris burns you are fascist nothing more than that,1.0
48017,yeahh tbh most that do are weirdos and think about sex in very weird way,1.0
76860,conservatives suddenly realize juvenile offenders deserve leniency the president regularly refers to teenage gang members as animals and has in the past called for imposing the death penalty on alleged teen rapists,1.0
22784,sorry you re socialist contributed to ted cruz sick of liberals,1.0
17283,he is lol,1.0
46874,please draw stupid sexy nezha and nidus over the shoulder or something,1.0
17595,no she is liar,1.0
30478,what shitty wipers you have,1.0
14077,holy fuck,1.0
54841,being the good christian that he is he asked god to spare his properties virginia beach was only slightly impacted you know the club prayer god spare me and mine to hell with everybody else,1.0
90305,he talking as though pres trump if failing at every turn actuality is totally opposite get grip you fool,1.0
79483,disco pose with white dude overbite look classic dance move,1.0
38911,interesting cause you leftists not only threaten us but regulary shoot stab us wonder if maybe mr swalwell is not all in on the violence toward conservatives he certainly always seems to ignore suppor it antifa for instance,1.0
25801,its not like your not sharing the water un fucking real,1.0
50948,peter look at your liberal self making no sense it is just little suspicious that everyone making last minute claims against kavanaugh are trump hating liberals and of course they have zero proof of anything just like their collusion obsession,1.0
94521,god don know how your didn punch carole at the reunion she is smug asshole know you are dealing with lot hope you are well,1.0
64652,holy shit which sears,1.0
32148,yeah you can just wing cooking there all kinds of measurements you need to follow otherwise it ll end up tasting like garbage,1.0
87399,liberals will melt,1.0
97847,if we lose tomorrow we fucked tomorrow is our season lol too tough schedule to drop one like this,0.0
31562,everyone who is against this is called nazi by antifa scum and politicians,1.0
10181,please stop calling the losers elite,1.0
18355,don usually do twitter conversations but my point was dana may be kind of woman who doesn want to help other woman wants to be the prima donna amp so doesn care about developing next gen girls she is against gun control amp isn bothered by school shootings must not like kids,1.0
15836,you know what will make this professor even woker if he gun control nut,1.0
52805,listen here lady my tweet was about the fact that sick of hearing about trump every time listen to news idk where the fuck you get off trying to spin it in to some sort of racial situation you are part of the problem stop turning shit in to something it not,1.0
40752,this is why conservatives and law abiding citizens do not come to the table about gun control it not about lunatics like this guy that should no longer own weapons its about removing all guns slowly but surely from everyone regardless of who they are,1.0
30598,boris johnson does not care about family forced abortion of his child by mistress daughter says he is selfish bastard betrayed and divorced women,1.0
30846,wtf aren they treating antifa as terrorism,1.0
35533,after the gop wins the mid terms easily there will be no reason we dont put on the masks and grab weapons to go all on people like you clowns have been doing going to be so much fun,1.0
82617,and what does this have to do with lying attorney and year old claim know it hard for you liberals to look at two things at once,1.0
84905,he needs to either pick politics or singing either way he stinks at both,1.0
90802,videographer who reported on the violence of antifa was found dead due to tragic car accident police now believe his death was no accident at all welcome to the tolerant left,1.0
38330,know what that storm is gonna do but those photos are just the shit bro,0.0
39356,looks like antifa thugs,1.0
34447,look at the pot calling the kettle black liberals have been pulling all sorts of stunts trying to get rid of your my our president ever since hillary hilariously lost the election,1.0
11810,he will lose his entire career you people are despicable know you do not believe in god but hell will be filled with liberals like you and dianne,1.0
63591,he is treason he went to iran for what to beg iran to give them the treasons more time to get the power back so they can keep giving tax payers to iran the terrorists leader,1.0
51085,yeah niggas who dey wear durag nor dey joke hard as fuck,1.0
19545,stop this bs woman murdered him in his own home this is so incredibly irresponsible and am outraged that you are blaming the victim who is black man what does him having weed have anything to do with his murder in his own home,1.0
44578,antifa yeah it fringe organization just like those wastes of humanity grew up around most of em ended up meth heads and junkees some are republican alt right activists guess we re all product of our environment,0.0
76433,wow why are liberals heads exploding over the truth finally coming out best news ever americans finally get to find out the truth the and under was the most corrupt ever,1.0
19165,and ll argue all fucking day long because im right,0.0
34301,fascists of the future will call themselves anti fascist antifa comes to mind,1.0
43151,take the gun violence in the cities that already have strict gun control and it extremely low gun crime has decreased at the same time gun ownership has increased,1.0
48606,just please dont let cruz get away with the he is tax and spend liberal racist dog whistle crap fire back with facts and call him out on bs,1.0
79313,we dont need gun control we need white male control,1.0
81457,he really needs to go talks out of both sides of his mouth kiss ass,1.0
37773,also trump is fascist literally the central govt thing for anyone always seems to depend upon who running it magas are fine with fascist trump and liberals were fine with obama my ideas about good government are bit different of course did admit to being quaker,1.0
46954,he is big nerd it seems,1.0
34099,doesn myth mean something that isn true hmmmm hollyweird liberals should stick to make believe world,0.0
11541,their podcastful is about blockchainful but it sful about what it meansful to bewise working mothersful who are trying to makewise,1.0
12422,you are an embarrassing citizen,1.0
56760,seems hard to believe that you stood next to guy wearing those shorts and did not masturbate but ll take your word for it,1.0
61023,wow no wonder the liberals only got worse as party of bullies to women no accountability,1.0
53665,and not all idiots grandstands like he did,1.0
31493,bring on the hypocrite gungrabber maga,1.0
40399,bitch call me,1.0
47171,the only thing didn agree with was the match point he was following the rules think this was more about her sex honestly all she did was call him thief and he penalized her shit was wack,1.0
58552,second this they re fucking nuts,1.0
47033,eric holder major embarrassment to law enforcement you did nothing about those innocent black males killed in those streets one sorry black brother,1.0
20136,because the average american has lying around to buy new glock more likely mr antifa will be using his unemployment check to purchase some dental work or casket,1.0
73710,liberals don realize that thousands of unaccompanied minors were thrown across the border who is supposed to take care of them angelina jolie,1.0
47238,you are turd,1.0
86920,fascists amp nazis do not abide by patriotic views shared in their presence glad the brownshirt arm antifa of the left was not there to inflict the usual violence vs citizens who dare to speak do you hear that dems who enjoy wings beer country music you re less than,1.0
22715,bitch fucking felt that shit,1.0
76555,told you to stop eating my booty that day but nooooo,1.0
52554,he should be given volts,1.0
47883,know you are not being facetious you are incapable of understanding contradictions,1.0
85014,why cant isis blow up these two assholes,1.0
19311,john kerry is loser and traitor to our country he doesnt understand that we voted his party out bec we hated the iran deal he is now working for iran against our gov at worst he is acting as an agent for foreign government amp if he isn registered should be investigated,1.0
99844,donald trump said mr cruz is lying dog you can not trust him or his wife said his father was involved with shooting president the president in texas in dallas america can not trust him he is lier then how can he stand up for him down there in texas campaing,1.0
84816,you will be sadly disappointed as they conservatives are also marxists they now control police state only ukip will set the country free,0.0
55174,he is satan,1.0
16201,you people calling everyone nazis under the sun becomes tiring and stupid frankly you people called zena bash nazi and it turns out she is half mexican and polish descent and her family barely escaped death from the nazis so keep it up desensitize that word,1.0
66764,if it could that shit would be talking to you like butch noo you already know he fuck boii bye,1.0
77710,almost forgot you was nigga in ya past life lmao,1.0
26961,you are liberal who does not even live in fl,1.0
14997,paris terror attacks brought to you by eric holder on behalf of the obama administration oh but gun control,1.0
20559,lmao fuck bae,1.0
63914,completely believe she will be in gtmo she is traitor,1.0
61110,her life is crappy because she is crappy and she threatening to kill everyone another nut job listen up fbi,1.0
70775,just block the idiot he not even worth this post,1.0
64673,obama appointed liberal judges tired of looking stupid smacks california law down on gun control,1.0
24283,nope it clear and you are lying also every accusation against known child molester was true conservatives love apists,1.0
40489,nah antifa are good to get killed,1.0
72705,congratulaions who were terrific dont let some fucked up umpire ruin things for you he be happy he did,1.0
41163,all this talk about trump dick allegedly looking like toad from this is the only thing that has been accomplished only now the libs are picturing year old man naked,0.0
52719,the dems have done this since they were the kkk except back then they accused black men of raping white women then lynched them same play from the old playbook everyone of these liberals crying outrage are fake if they are not pressuring ellison to resign,1.0
47088,the democratic party won do anything to him because he muslim brotherhood amp they don care about monahan the muslim brotherhood needs to be declared terrorist organization all of it ellison also supports antifa these people are so foul it scary,1.0
57096,one added me to liberals like to slaughter last month that was fun,1.0
26387,doubt he is losing much sleep over it the guy has been busted flush for years,0.0
82685,psychotic liberals fake media amp rinos are walking on thin ice when they forget that real americans the ones who put trump in the white house will never allow them to take him out of the white house btw thanks for this insures we will vote we are sick of dc,1.0
13723,fuck it just do it haha,0.0
21647,what is this we don want your tacos we want fucking gun control are you seriously trying to capitalize off this tragedy,1.0
14848,because he made guys dumb as shit,1.0
25259,ouch she is horrible,1.0
63892,but he is dildo,1.0
95357,got this,1.0
25720,treason he should hang he has no business even trying this who the does he think he is trump needs to lock him up fast,1.0
90396,be coo you got people thinking really eat ass bitch,1.0
24498,elder and owen have been the bravest in pointing out that the culture is part of the problem liberals have engrained this short lived culture culture can change and will being black doesn have to be linked to poverty and resistance,1.0
37694,ok but please understand that am not one of dubakoor mumtaj dubakoor army only support her for certain things get what you are saying and don understand how she has survived from up to this point for me she is not fit for title winner,1.0
54005,trying to justify death after the fact with small amount of dope fuck stop fucking killing people get some damn gun control so cops do not feel like every house apartment they go into could potentially have gun scared people do unpredictable things,0.0
26889,we have the real facts you suck pussy grabber mother fucker,1.0
68320,you say you re part of the resistance so fairly certain you are pro gun control my question to you is why would you want government headed by this so called dictator to enact stricter gun control do not think that an argument that ll get you very far,1.0
27044,very simple more gun control ads equals more guns sold the gun illiterates aren smart enough to figure this out,0.0
31857,im not apart of antifa foxy agree with you they are terrorsits,0.0
42879,he is failure in every way possible,1.0
82106,antifa are not fascist they re terrorist,1.0
87207,quite possible you are very right to be skeptical but one has to start somewhere,1.0
87143,turn the tv off when juan speaks he is real sicko,1.0
12324,talk about the pot calling the kettle black you should be ashamed of your cash payoffs to iran amp of you helping iran to become necular power it would be better if you just set your sales and gave us all big wave goodby will clean up your mess,1.0
40821,colored people should vote what color is she referring to white and bright white is color next racial dividing statement ms obama,1.0
26844,go away,1.0
56180,wassamatta starting to wet your pants worried about all your dirty deeds coming out concerned about not getting view cell at,1.0
85444,target is brilliant with this keep an eye out esp online as there online only shit that amazing because autumn so oranges and also target on thanksgiving black friday is thee place to stock tf up on sheets for the year,1.0
59875,how funny championship winners will not visit stupidity of liberals is so amazing and that face with the plastic stupidity proves it oh right she might harm her little face whats next complete body armor,1.0
27510,you are member of years aren you surely that means he abused you mean know you don understand idioms but this is next level ignorance,1.0
81446,absolutely all fucking done bye felicia,1.0
27391,exactly so shut up,1.0
51379,fix this shit,0.0
41929,watch obama for as long as can stomach him just for the laughs lol he approves himself to be even more of narcissist every day he is so full of himself full of shit,1.0
80432,holder is real quality guy wouldn know the truth if it hit him in the face,1.0
39627,and is probably all they know about please tell me he is still in jail or better yet dead you are such strong woman so sorry that happened to you,1.0
68677,fuck you ll put hot sauce on slice of pizza again for you,1.0
90543,reading this thread it sure seems like your followers are not for gun control after all jimmy,1.0
60566,give me fucking mic,0.0
27150,this obvious hit job on kavannah is not going to work and the liberals continue to reveal themselves as demonic figures,1.0
85931,come on texans this man can not replace ever,1.0
41247,why because you are too busy spreading hate with your tds sure you feel fine ridiculing children of conservatives you represent everything that is wrong in the education brainwashing system,1.0
11362,great here how today has gone floris wanted to spank me leah wanted to stab me curtis won back me up adam still looks great at or however old as fuck he is kl has bigger dick than me but she she he she,1.0
11438,can understand her wanting her title but all that whining and pissing and moaning stop talking and start getting it done enough already you re coward when you got to beat somebody when they re not looking,1.0
27669,sorry dana that you have to hear from such sick mental patient liberals they are so pathetic support you percent,1.0
58670,so she is using the feminist card as excuse for her behavior in not getting what she wanted when the other competitor that she played was woman who just was simply better than her today every woman in that room who applauded to that nonsense feel sad for you,1.0
49942,bs people died in pr because the local government is corrupt,1.0
34378,criminal complicity in all of this mess last night mr gregg jarrett appeared on hannity he is always incredible and he made another great point when he reminded all of us that starting an illegitimate investigation is crime truth is coming out mueller,1.0
97667,you ready for crazy ass racing tomorrow,0.0
96501,what do you expect from the likes of eric erickson he is piece of crap,1.0
59400,she is liar clear as day liar,1.0
76994,gfy the nfl should get no protection from the police and no support from our military the league will slowly die on this road of shame,1.0
83018,invite to all of the shows and let her tell you about her interview with brock long then you will know why sounds so unhinged he is parroting the fema admins line of bs tried to fight back against long bs,1.0
81851,who really listens to those post menapausal angry yentas except hardcore liberals and femanazis,1.0
71908,all liberals are devils all of us ask any repub we hold hands to stand together to know we aren alone in this fight for civility and decency call us all the names you want it doesn matter one bit,1.0
90181,exactly she was sorry till she found people to cosign her bullshit idiots the pair of them,1.0
62822,end of mos sm out in space hears voice in his head asking if he kryptonian turns around and it mm mm explains his situation amp asks for refuge on earth sm puts out his hand amp introduces himself has their shaking hand he says welcome to earth cut to black,1.0
58864,forget michael he is coward,1.0
85481,he gets confirmed conservatives don care that he rapist at all,1.0
59032,where were you in when people were losing their jobs amp their homes amp our economy tanked what did you say about then did you ridicule him amp did you praise obama for saving our country you are such hypocrite,1.0
43712,seriously believe he is evil,1.0
21967,he makes good point too bad that is career death sentence these days,1.0
42488,your shabby self and your traitor buddy bo gave us stupid your just stupid,1.0
35558,liberals are steamrolling through parliament without proper debate why are the liberals hell bent on killing canadian manufacturing jobs,1.0
30972,the are batshit crazy,1.0
55816,omg what country were you in it wasn america but again you liberals will believe anything,1.0
67777,yes bitch,1.0
20570,these liberals are responsible for the deterioration of american society they should be ashamed but we all know they re not,1.0
94070,when even readers of liberal paper in effect liberals do not believe her accusations are credible,1.0
41414,amp student loan refinancing plan would give every single student loan borrower tax break amp let hundreds of thousands of borrowers have immediate lower interests rates at net cost to taxpayers has years he did nothing he is liar,1.0
74066,replaces chickens with gun control,1.0
55515,this is like when shitty restaurants advertise their voted world famous crabcakes but nobody can tell you who voted and nobody who lives outside mile radius has ever actually eaten there,1.0
35033,man that shit just got me hype like was watchin it years ago,0.0
37604,yea shit sucks thats why stopped watching anime mostly,1.0
38370,ff sucks major wang,1.0
39167,get the hell out,0.0
47425,he is starting to tweet nonsense like mango mussolini,1.0
64008,haha you liberals are so desperate it hilarious trying at all ends to set him up this bs last minute stalling tactic about the alleged hs incident and the bait of emails that were sent to him and people wonder how trump won because they re tired of democrats and their crap,1.0
42258,most people do not understand what an assault rifle is makes their statements regarding gun control stupid,0.0
67453,he is malignant narcissist,1.0
18696,thats the problem he is not slick talking politician,1.0
95210,good job asshole you just killed your dad chance of get out of jail free card,1.0
65340,hmmmm what about the meps who we elect in the uk who attend the european parliament to represent the uk it framework under which we operate we re not the victim until we leave and are then subject to rules we don even control it let stop it,1.0
99778,fuck yes now have someone to pressure me to get into every pit that opens up,1.0
71504,met mark and he is amazing he is just as sassy in real life as in the show,1.0
40154,interrupting his hearing at every turn but thats ok he is man and can take it at least he will remember who what when and where he was after this kavanaugh will have definitely earned his stripes to scotus maga,1.0
21829,total bullshit,0.0
48061,and it always during active play sit your butt down people,1.0
18519,there are plenty of sane centrist democrat citizens but far leftist politicians amp antifa weirdos no thanks,1.0
28660,this is lie to push gun control narrative the actual number is much lower if you look up what they are using to reach that number you will see why it is so high always playing politics,1.0
79057,smut straight from hell,0.0
60881,he is moe,0.0
11409,or maybe to pay for their protests since mnuchin shut that slush fund down probably going to pay for antifa riots busing in people and weapons,1.0
69682,she is republican hypocrite,1.0
52292,better than what truth politicians have never been good at that my america is better than flake,1.0
56493,goodell and my lions both suck,0.0
31046,you are low class asshole you wear your suits and talk about the or call us deplorable all while you sit behind your antifa and hate filled lying son of bitch party and call yourself honorable at least my pappy would be proud of me for being man and standing true,1.0
11156,irish bad bitch,0.0
30464,he is disgrace,1.0
14512,she is not cheater that chair ump robbed her,1.0
88097,your app is down sucks,1.0
77994,feel you dude it fucking sucks,1.0
42410,feinstein wanted to delay until after the midterms hopefully the red wave will wash her into the atlantic,1.0
69456,maybe wrong but did not you take an oath to preserve and uphold the constitution take your people control it not gun control and gtfo with your crazy steve willeford says hi do not know the name perhaps google it and realize how stupid you are,1.0
57952,lemme rap on that shit ll do video floatin downstream in coffin like in horrorland lol,1.0
21095,madam will never respond she is among those who see nothing good about pmb and his administration it sucks,1.0
80516,nobody is addressing the cow in the room not even when florence is still doing her thing it like after mass shooting and it the wrong time to talk about gun control,1.0
40152,you are racist fake site of fake profiles with fake pictures of scammers who block you also you delete accounts for no reason and block emails for customer service same fake people on by the hour all date sites are fake who create the profiles themselves,1.0
74376,hope so that tana girl fucks anything lol,0.0
99729,love how fat they all are while chowing down on cake and cookies that the future liberals want,1.0
32734,ain it fun when manager has stick up his ass that would make redwood self conscious about its size,1.0
98440,ca has inadequate gun control,1.0
41563,this is so entertaining nobody has thought about montel in years and you are picking fight with him this is incredible such feeble mind you have,1.0
73784,they could literally give two fucks af like ummm okay thanks,0.0
24484,fuck yeah go you,0.0
26457,is not difficult woman she is far left leaning bitch she has no place in unbiased commentary on any platform get rid of her,1.0
43322,antifa is israel thug squad in america,1.0
38116,protect trumpie increase presidential powers kill roe wade limit voting rights weaken gun control deal with religious liberty congress is not an august body they lost that moniker when they went whole hog trumpism,1.0
31480,love to say it too early to talk about common sense gun control after these events what they really want is people to forget and amnesia to kick in so they can ignore doing their jobs which is to protect the public gun control works and just procrastinate,1.0
40051,ramos sounds like shitty ump,1.0
43269,well they will start banishing all acct for promoting fb gave brandon day jail time sure tomorrow apple jacks will do it too let all just do it and see how many conservatives amp er they shut down poof fb begone,1.0
42226,oh shit went there,1.0
98465,disgusting,0.0
74744,can not take what they dish out joe you are snake that should be hung by the neck on live cnn feed,1.0
16097,we should meet her face to face she will not be speaking like that much longer she is horrid person somebody will teach her that you reap what you sow she will find out the hard way she is just ugly inside fubar,1.0
76049,bono can go away now the are over you sick now,1.0
49396,really another one holy crap wow all brought to you by the liberals,1.0
93004,europeans are morons for electing people like this,1.0
44210,the law and order president really hates law enforcement lol,1.0
66826,congratulations for putting the nfl into the toilet,1.0
54062,she is drama queen she pulled the feel sorry for me card too because she is now working mom give me break,1.0
69586,chicago has strict gun control laws but the highest gun violence rate detroit was owened by unions and is now bankrupt cali has the second highest welfare rate and is now the homeless capital of the developed world,1.0
25306,you are the trader am lol screwed but have tight stop ll let it ride,1.0
48012,time for canadians to let all liberals if no trade deal in two months no vote for any liberal mp make that our red line it makes no sense trump has been able to secure trade deals around the world but canada obvious to anyone with brain failure is trudeau he has failed,1.0
97762,ain missing shit,0.0
52678,man glad can make all day just be saying stupid shit on the fly ain trying just dumb lmao,0.0
25145,he is hurt and no one has checked on him,1.0
37925,these guys are only known for diverting topics only he is pure sanghi let him bark,1.0
49493,the more this woman talks the more stupid she becomes,1.0
85087,this is ridiculous unbelievable so this fine young man is now dead because of stupid reason come on gun control is the solution all so many innocent people got killed because of guns this has to stop,1.0
65285,do you have any other recourse this is so wrong on so many levels can you sue them wish there was way to reinforce your points on the mistreatment you have received liberals are full of hate and discontent and unfortunately there are more of them than us idiots,1.0
43009,hollywood is packed with pedophiles,1.0
29565,should have used magnum to make real statement and people like this teach our kids,1.0
52026,conservatives believe all persons of color are priori guilty of crimes therefore when poc are denied their rights in extrajudicial killings no conservative ever questions the killing,1.0
19813,don talk shit about laws,1.0
68918,holder has perverted view of the law not surprising since he is democrat,1.0
62509,oh shit uhhh what ao fic is this,0.0
50295,when will they learn people dont care about what they think about politics just read your lines and entertain us keep your stupid pins and fake tattoos and ribbons at home,1.0
21422,can somebody please put him back in his coffin,1.0
62905,but they re still the number one fake news network,1.0
32524,fuck off,1.0
48660,who is the ring leader of the brain dead sheep time to turn it back on him,1.0
99216,to see so called conservatives call out supposed sexual deviancy when just about every sexual political scandal in recent memory involves republicans and it really,1.0
83756,you hit them for fucking elo and the reason posting this is because he is thee booter exposer just shows you cant believe everyone in this community,1.0
60989,shut the fuck upppp kliff bigger than you and gayer than you so do not try any shit,1.0
41059,more votes for amp let see how many murders of,1.0
67258,it never gets further that the caymans but want to know what gives boris the right to spunk on folly of bridge that wasn built where is the money and what relation to him were the people who were paid it and why are they all now abroad no lnvestigation iniated why,1.0
55432,sounds like you re fascist,0.0
92513,lol same to you awe how it feel to want for the first time gimmie is that new feeling for you has mommy kept you on the tit all these years and now you don know how to fend for yourself,0.0
13720,josh as slave leia,1.0
34571,an already debunked viral hoax tell me who decides if meme has been debunked potentially biased human has to thats who,1.0
60491,still spewing your lies you are not good enuf to lick our president boot straps what about the deaths in chicago liar and manipulator go vack to indonesia barry,1.0
46159,ya obama on trade years ago trump is just not telling the truth how stupid could our leaders be trump god bless trump full link trump answer,1.0
79023,any gun control is unconstitutional and you leftist fake news traitors keep lying to the people that why your enemies of the people,1.0
22102,must be driving liberals crazy,1.0
47242,the democrats slimy bastards,1.0
82139,flake shld end his search for relevancy he rino filled hatred for potus behavior,1.0
15286,she is demented,1.0
31845,just read that whole thread and that guys thinks he is boxing media social media sure have mess up some ppls head,1.0
80016,that is why you never want to deal with the left democrats they have become lunatics,1.0
43212,ball is in our court not yours,1.0
50593,know you re not this naive those people make up very small of trump supporters do all liberals support terrorist and groups such as antifa,1.0
52082,will never forget what levels you racist liberals went to and what you did to clarence thomas liberals are the worst people ever,1.0
69277,what the fuck happened,1.0
48653,what are these new ideas speech laws gun control killing babies and thinking your entitled to free healthcare and rich ppls money just bc you exis,0.0
99915,do not know how they said they are not gay tho and and by liberals you mean conservatives sounds like me being upset as for why it matters if it does not matter then why go to such lengths to deny that they re gay there straight couples why not just let them be gay,1.0
49358,jail is too kind for where is the prosecution is the church getting away with pedo crimes what the hell is he holding is that tentacle wth,1.0
31668,pope char compares pope francis to the false prophet bingo,1.0
35139,he as clueless as out his disgusting looks as he is about every other thing there is to know,1.0
51110,fake ass emoji,0.0
57228,haha yeah funny communists liberals destroying usa want usa like venezuela china north korea perhaps why not just move your perfect country instead of desperately trying destroy the usa that my founding fathers fought died our freedom shed blood for ungrateful communists,1.0
12748,that why you are an enemy to the people go against political opponents and hide crimes from,1.0
36701,then see like this and lust over the girl with the long blond hair and the bare midriff and micro mini and realize she is now years older and could be great grandmother today people wonder why love legs until show them what grew up with,1.0
44391,someone please call for gun control because the bengals can not stop shooting them selfies in the foot,1.0
71900,she lost because she got outplayed she is disgusting for her behavior,1.0
97704,what all of them what about the terrorists antifa farrakhan hateful and racist thugs blm criminals black panthers those groups have no place either,1.0
34943,joe is just singing the old liberal bullshit song and misrepresenting facts as usual,1.0
33566,bro randomly tried this dns shit and it worked first time wtf,1.0
71656,this is what conservatives think genius looks like lmao,1.0
93589,and this butt fur thinks he is know it all,1.0
58294,you ignorant fool how did you become ag forgot it was ignorant obama its not current occupier of white house learn from me ignorant idiot he is the president of united states if you think he is not your president then leave this country and go to hell,1.0
83184,yes it did and it on editorial is joe the editor of men no he is not he is editor in chief he is the boss of all the other editors sooo he was not responsible should not be arguing because this is stupid,1.0
98517,please tell me something what should do to help my mom when she is at home with broken leg cause she in hospital now with broken leg,1.0
45834,or he is part of the fraud they pulled together,1.0
75507,of vote her butt right out of office is part of the problem in america not part of the solution her old ideas and tricks will not work this time,1.0
35022,on personal responsibility he was drunk boys will be boys she was drunk slut,1.0
62844,damn right if you think any different then your part of the problem with this country thank god we have president who puts instead of putting illigal aliens ahead of americans,1.0
56638,bitch my life was flashing before my eyes,1.0
94456,he been trashing all along even to our allies,1.0
97210,people who employ fascist tactics are fascists that what antifa does do you want me to start posting videos of antifa riots,1.0
77403,we all have concerns about the democrats disgusting behavior and disrespect for this country and our constitution of the united states and the violation of your oath to citizens and our constitution,1.0
40574,oh fuck forgot about poopy in my diaper pants you know me before know myself,1.0
77181,and hypocrite flies in his private jet around the world,1.0
48438,he is the absolute worse period that is all,1.0
77021,no my family are not maga they just do not care they re apart of the populace who get distracted by pop culture completely they have zero idea what is going on in the world until tell them amp even then they do not care lion amongst lambs,1.0
24967,homer losing his boner over this is very petty there was resemblance but again even if she is if they are not shoving it in our face then its okay,1.0
33118,keemstar said he is not paying he just wanted his sever on rust popin said pay him or the ooks will come for you on rust,1.0
26460,california tries new tack on gun violence bullet control,0.0
81929,she is so stupid it scares us average americans that she makes decisions on our behalf,1.0
41706,bitch shut up cyberpunk was announced way back in and just now getting revealed get your facts straight,1.0
31062,down with liberals,1.0
69417,trudeau and liberals are incompetent to handle it,1.0
17787,real goal to make everyone in wisconsin as dumb as he is,1.0
95856,the ironic thing is you are more closely aligned with the far right they are even agreeing with you look down the thread some asshole just posted thing about iq in your defense fuck off with that shit,1.0
24154,bro they were laughing into her face and almost pissing their pants and was standing beside it like wtf mind ur own business,0.0
51231,smack the shit outta her,1.0
48645,it crossed my mind that sheriff israel may have ordered them to stand down the democrats will use any tragedy to be in the public eye to promote gun control it shame that these things even came to mind but have seen too much from the left to be surprised at anything,1.0
80930,heard ur cock was big and lonely,1.0
27379,are you bipolar you keep saying different shit to people commenting on what said,1.0
43820,fascist left are everywhere we must crush them boycotts work folks,0.0
70596,is from illinois has the strictest gun control and is gang and drug killing field,0.0
36646,in other words it not constipated in other words has diarrhea,1.0
79598,shows me that are absolutely void of constructive ideas for the myriad problems the uk faces and begging and moderates is not the answer thatcher was right the parrot is dead,1.0
79970,probably say fuck it an do just that,1.0
26792,why you ruin shit lol,1.0
59603,your looking more like plant,1.0
48266,from man fast and furious was held in contempt,1.0
17564,told myself this but no matter how much try life keeps biting me in the ass,1.0
25543,you are delusional if you think he is the reason either game was lost in the past two seasons lmao,0.0
30007,ugh meant wigs shit,0.0
26180,fat ass liar strikes again,1.0
89980,he is totally bluffing,1.0
13566,democrat can not even compete,1.0
70822,she is an monster,1.0
51746,so alyssa you saying he guilty what ever happened to innocent before guilty and if he is innocent would you at least tweet an apology shut up and answer the tweet,1.0
18518,she is one of satan daughters,1.0
24288,this information is out there and should be fully investigated and considered before he gets life time high court appointment conservatives refused to even give obama person hearing so please stop acting like they play above board while everyone else goes low,0.0
44910,you are boring individual its seems good too me,1.0
71756,actually my ancestors were here long before anyone got here even your french ass native americans were here first so get your facts straight so if you wanna throw punches make sure you know who and where you are throwing them first,1.0
31315,gutierries what did he do to help pr what is he doing now besides hoping for high body count to blame on trump,1.0
59920,most stupid tweet yet and yes its libtard,1.0
79718,conservatives cut police funding person complains about crime person votes conservative to tackle crime,0.0
80869,he probably had sex twice for boruto and the other sister that no one cares about,1.0
11327,eric holder is an arms dealer and should be in jail how did this ass slip by,1.0
47806,and bale is shit,1.0
97780,another trump swamp lier,1.0
45761,he orchestrated provoked it so that he could cry that he was the victim of yet another conspiracy he such desperate weirdo,1.0
24726,get back on your peanut farm old man,1.0
68459,your fucking bf nigga,1.0
40962,she is threatening american citizens she will kill women arrest her,1.0
19091,this ch behar needs to shut that big ugly hole on her face and think about the fact she not giving kavanaugh or his family the benefit of their rights as citizens in her fat head they re guilty bc they re conservatives behar needs muzzle around decent people hrc clone,1.0
41366,mueller can go fornicate himself he is as crooked as the day is long,1.0
